리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
15311489,sk*******,2025-01-30 23:32:57.775126,재미있게 잘 읽었습니다. ,도움돼요,4
15290507,wo******,2025-01-24 15:46:32.22773,자녀에게 들려주고 싶은 얘기 같아서 구매했습니다,도움돼요,4
15275805,wn********,2025-01-20 16:48:39.87125,마흔이 넘어가기전 읽어야할 책.,도움돼요,4
15257476,wn********,2025-01-16 00:20:40.55565,생각이 많은 사람에게 도움이 될 책,추천해요,4
15141467,ko********,2024-12-19 11:07:35.431932,생각을 좀 정리하고 싶을 때,도움돼요,4
15135619,ba*****,2024-12-17 21:30:54.867315,좋아요 추천합니다.,도움돼요,4
14953850,le*****,2024-10-28 20:54:04.975973,40대에들어 다시한번 나를환기시키기에읽기좋아요,추천해요,4
14761061,fr******,2024-09-27 16:08:10.843154,선물용으로 구매 좋은책 감사합니다.,집중돼요,4
14686465,gk******,2024-09-22 09:29:45.426887,제 힘든 삶에 한줄기 도움 받은 느낌입니다.,도움돼요,4
14551931,cs**************,2024-09-04 07:22:57.983712,생각정리를 하기에는,최고예요,4
14508399,ha******,2024-08-29 23:49:49.786804,제목보고 궁금해서 구매합니다. 깨달음이 있기를,도움돼요,4
14451396,su******,2024-08-23 10:08:20.213592,아주 좋고 유익합니다.,집중돼요,4
14441016,ak*****,2024-08-22 06:03:29.720732,선물로 책을 드렸더니 받으시는 분이 너무나 좋아하시네요~,최고예요,4
14418453,lk******,2024-08-18 18:54:19.265156,생각이 너무 많은 사람이라 구매했어요,추천해요,4
14412426,qs****,2024-08-17 20:36:02.203237,생각이많아탈입니다요,도움돼요,4
14382380,ki****,2024-08-13 16:19:46.263138,인생의 침체기를 벗어나게 해준 책,최고예요,4
14347531,qu*******,2024-08-07 20:35:18.26885,도서관에서 보고 구매했습니다.,집중돼요,4
14290950,qu*******,2024-07-31 14:22:36.565084,도서관에서 읽어보고 재밌었어서 구매,도움돼요,4
14269473,fe********,2024-07-28 14:13:59.757369,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 ,추천해요,4
14217797,bu****,2024-07-20 18:13:24.898236,인생에 도움이되는 말입니다,도움돼요,4
14169897,ak********,2024-07-13 15:56:55.653756,좋은 글 잘 읽었습니다,도움돼요,4
14163974,ja*******,2024-07-12 16:20:25.641913,많이 위로 됐어요 좋아요,도움돼요,4
14152518,sh*****,2024-07-10 15:21:53.891149,책 잘 받았습니다~!!,최고예요,4
14077231,k0*****,2024-06-30 16:07:30.684661,심리학책은 마음을 편하게 해주는게 좋아요,도움돼요,4
14035104,by********,2024-06-24 19:29:46.924018,👏👏👏 굿 좋아요,집중돼요,3
13964292,so*******,2024-06-13 11:55:22.210809,"재미있고 쉽게 읽혀요 위로가 되는 문장이
많았어요",도움돼요,4
13939491,51****,2024-06-09 15:28:35.617616,마음 시끄러울때 읽으면 정리가 되는! 요즘같이 쉬운책보다 훨씬 좋아요,집중돼요,4
13927034,ba******,2024-06-07 23:54:16.591087,머리가 복잡할 때 읽으면 도움이 될 것 같아요,도움돼요,4
13923027,so********,2024-06-07 12:54:23.561737,제 인생을 다시 돌아보게 만든 책입니다,도움돼요,4
13911529,ls****,2024-06-05 17:33:26.517449,잔잔하지만 공감가는 글입니다,쉬웠어요,4
13906527,ki****,2024-06-05 07:52:59.516727,마음을 보듬어주는 책,도움돼요,4
13879124,wj*******,2024-06-01 23:01:07.939607,제주의 서점 책방 사장님 추천으로 구매해서 보는데 많이 공감되고 위로됩니다.,추천해요,4
13826543,wo******************,2024-05-24 15:48:58.403056,생각이 많아질 수 밖에 없는 요즘 시대에 필요한 책인 것 같아요. ,집중돼요,4
13820358,zx*****,2024-05-23 10:55:51.05781,내용도 쉽고 와닿는 구절도 많네요,도움돼요,4
13803125,sm*******,2024-05-20 06:58:49.029193,심리 관련 많은 도움 됩니다,도움돼요,4
13718176,bi*****,2024-05-07 20:08:16.986635,매우 좋습니다!!!!,집중돼요,4
13696197,dj******,2024-05-04 12:15:01.433809,가볍게 보며 생각해볼 수 있는 책이에요,도움돼요,4
13694732,bl*****,2024-05-04 09:31:08.521544,"많은 사람들이 읽은 이유가 있겠죠.
편안하게 지은이의 경험과 함께 잘 전달됩니다.",추천해요,4
13682066,ls*******,2024-05-03 02:00:10.377603,아직 읽기전이지만 보기편하게 되어있어서 잘볼듯해요!!♡♡,추천해요,4
13656714,pa*****,2024-04-29 19:56:10.637279,고민 많고 힘든 시기에 정말 도움이 많이 되었던 책입니다. 이 책을 통해 슬럼프에서 빠져나왔다고 해도 과언이 아닐 정도로요. 생각이 많아질 때마다 한번씩 읽으면 마음이 홀가분해져서 좋습니다.,최고예요,4
13646747,ha******,2024-04-27 22:02:51.25498,책장 넘기기 숴운책,쉬웠어요,4
13632747,fi******,2024-04-25 13:00:06.129214,"김혜남작가님 책 
생각이 너무 많은 어른들을 위한 책
가볍게 읽기 좋습니다.",추천해요,4
13604031,de*******,2024-04-20 11:04:21.363141,독립은 관계를 끊는 것이 아니라 관계 속에서 홀로 있는 것이다,도움돼요,4
13586743,sg*****,2024-04-19 00:14:47.077178,생각이 많아집니다..,도움돼요,4
13575827,ju******,2024-04-17 10:29:34.908181,내용 차분하니 좋아요~,추천해요,4
13563670,au********,2024-04-15 15:03:54.00923,"저자의 경험을 바탕으로 담백하게 써내려간 내용 많은 도움이 되었습니다.
",추천해요,4
13548802,yy*******,2024-04-13 15:07:17.066787,요즘 마음이 힘들었는데 도움됐어요,도움돼요,4
13545184,wr****,2024-04-12 21:54:54.6198,"출, 퇴근하며 읽고 있어요. 생각이 많아지게 하네요",집중돼요,4
13539001,sp******,2024-04-11 20:31:44.940447,"제 가치관과 비슷해서 공감하며 읽었어요
새로운 내용을 알려주기보다는
정리해주는 느낌",추천해요,4
13536611,ye********,2024-04-11 11:17:40.300342,너무너무 재밌고 유용해요,집중돼요,4
13533170,zq****,2024-04-10 20:54:38.135213,힘들 때 도움됩니다,도움돼요,4
13526678,kw******,2024-04-10 00:44:00.299082,좋은 내용인 것 같아요.,도움돼요,4
13491487,tn*******,2024-04-04 03:12:57.594651,"제목 보자마자 구매한 책입니다
기대되네요~",추천해요,4
13477822,rl********,2024-04-02 16:00:00.76706,"사는게 힘들고 지친 순간에 읽게 되었습니다.
읽으면서 위로 받는 느낌이였어요.
감사합니다.",최고예요,4
13457772,ha*****,2024-03-30 19:50:04.24284,다시 읽고싶어 지는 책,집중돼요,4
13429709,ji********,2024-03-25 23:18:13.870104,너무 좋은 책 같아요,추천해요,4
13422644,eh******,2024-03-24 23:58:46.584809,재밌게 잘 읽었어요ㅎ!!,도움돼요,4
13420692,ok***************,2024-03-24 19:53:48.87653,집중해서 잘 봤습니다!,집중돼요,4
13418412,no****,2024-03-24 10:41:43.169871,마음을 다스리기 좋은 책,집중돼요,4
13389127,hs***,2024-03-20 12:18:19.437729,천천히 차근차근 읽게 되는 책입니다,도움돼요,4
13382561,i9***,2024-03-19 09:29:45.452606,"어렵지않게 나의 내면을 통찰하게 해주는 책입니다.
저자의 단단한 내면에 경의를 표하구요.
출퇴근길 하루 한챕터씩 읽다보니 어느새 다
읽었네요. 맘이 번잡하고 생각이 복잡해질때
위로가 되는 책입니다",최고예요,4
13373551,ka******,2024-03-18 08:56:16.371292,의미없는 생각에서 벗어나 생각을 정리할 수 있는 시간이 되었다고 할까...,도움돼요,4
13372922,no****,2024-03-18 07:19:58.606709,생각 정리가 필요하신다면 구매!,집중돼요,4
13372609,ru******,2024-03-18 06:01:09.697506,마음을 다스리는데 필요하네요,도움돼요,4
13366934,wa*******,2024-03-17 15:24:35.462905,쉬운 심리학책 추천합니다,쉬웠어요,4
13355875,kw*****,2024-03-16 06:40:39.221174,쉽게 읽을수있고 힘을 낼수있는책. 어려운 일이 있었는데 많은 도움이 되었습니다.,도움돼요,4
13350628,gu*****,2024-03-15 12:22:46.230981,나이가 들어감에 있어 꼭읽었음 하는 책이라 구매했네요,최고예요,4
13349291,ek*******,2024-03-15 01:49:19.113078,최고입니다 추천이요,도움돼요,4
13346350,wl******,2024-03-14 17:02:08.438653,"현대인이 읽어보기 좋은 내용이에요
마음이 편해졌어요.",도움돼요,4
13338644,lo******,2024-03-13 14:06:29.315321,생각을 정리하는 방법을 알아가다,도움돼요,4
13333617,db*****,2024-03-12 20:58:30.802451,"나에게 어울리는 책임
",추천해요,4
13319383,yo*******,2024-03-10 21:54:32.851006,20대 딸에게도 추천했어요,추천해요,4
13307070,mi******************,2024-03-09 09:49:34.887455,"몇장 읽었지만
모르는 사람이 내 마음을 알아주는것 같은기분.",도움돼요,4
13306867,py*****,2024-03-09 09:19:56.581287,제 마음에 도움이 될 것 같아 샀어요,도움돼요,4
13286024,fn******,2024-03-06 17:14:39.480798,힐링 하기 죠아요 ㅎ ㅎ,도움돼요,4
13283180,km******,2024-03-06 09:17:07.249614,잘 읽고 있어요 ㅎㅎ,도움돼요,4
13277478,jb*******,2024-03-05 16:49:40.837593,살아가는 동안에 꼭 한번은 읽어야 할 책이다,추천해요,4
13273007,ho*******,2024-03-05 00:26:06.443639,마음이 좀더 여유로워지네요,최고예요,4
13263472,DA*******,2024-03-04 10:55:50.023523,도움되고 좋아요 추천합니다,도움돼요,3
13260400,ce******,2024-03-04 00:51:05.6187,생각했던 것보다는 와닿지 않네요,도움돼요,3
13257769,ki********,2024-03-03 22:09:59.616312,생각이 정리되는 책이라 좋네요,도움돼요,4
13247700,ia********,2024-03-02 13:18:07.543086,세상을 알아가는 답답한 속에 그러한 이유를 알려주며 다독거려주는 것 같은 책입니다,최고예요,4
13230960,sk*****************,2024-02-28 23:19:29.924838,심리학 입문중인데 쉽게 읽히네요.,쉬웠어요,4
13224270,ca******,2024-02-27 22:43:16.636567,뼈를 맞는 듯한 느낌으로 읽어내려갔습니다,도움돼요,4
13223726,sa******,2024-02-27 21:28:35.363747,"어른으로서 살아온 삶을 돌아보게
되었습니다 ",추천해요,4
13214006,ql****,2024-02-26 13:20:34.239231,술술 읽히고 내용이 진짜 알차요! 추천합니다.,추천해요,4
13212121,ss*****,2024-02-26 09:40:25.335131,도움되는 문구가 많았습니다,집중돼요,4
13212057,cb*************,2024-02-26 09:31:48.91555,추천하고 싶은 도서입니다.,최고예요,4
13209534,wj********,2024-02-26 01:50:51.512849,이 책을 추천드립니다. ,집중돼요,4
13207065,ta*****,2024-02-25 22:49:25.752848,이제는 나 스스로 힐링을 할 때가 됐다,도움돼요,4
13201031,jn*****,2024-02-24 22:47:31.516491,도움이많이됩니다ㅎㅎ,집중돼요,4
13192045,ri*******************,2024-02-23 14:04:40.044954,둥둥 떠다니며 쉽게 정의내리지 못했던 감정들을 이 책으로 명확하게 정리할 수 있었습니다.,도움돼요,4
13185564,ch********,2024-02-22 14:57:28.913522,베스트 셀러인만큼 기대하는 마음으로 주문했어요 읽어보고 또 후기 남길게오,도움돼요,4
13167568,kk*****,2024-02-20 12:14:17.194138,"복잡한 마음이 들 때 구입했는데, 작가님의 경험과 삶을 통해 위로를 받는 기분이었습니다. 추천하고 싶은 책입니다^^",도움돼요,4
13154915,kj*****,2024-02-18 15:03:31.809939,고민은 고민을 더한다. 정서적 안정감에 도움이 되는 책.,집중돼요,4
13148274,cb*************,2024-02-17 10:44:35.88619,추천하고 싶은 도서입니다.,도움돼요,4
13141098,yo********,2024-02-16 02:39:40.456993,"2024년 1월,책 제목에 이끌려 첫번째로 구매한 책입니다
스스로 생각과 고민이 많고 예민하다는 생각이들면 추천 드립니다. 문체와 메시지에 따뜻함이 느껴지며 위로가됩니다
",도움돼요,4
13136065,sh*******,2024-02-15 13:51:28.714992,생각많은 요즘 도움이 되는 책이예요,집중돼요,4
13133328,cu******,2024-02-14 23:53:34.323662,생각이 정말 많은 나를 돌아보고 좀 더 긍정적인 방향으로 이끌어 주는 책이네요.,추천해요,4
13132096,si******,2024-02-14 21:51:38.564082,제가 항상 쓸데없는 생각이 많았는데 그러지않기위한 자각하기좋은책입니다.,도움돼요,4
13128680,wo*****,2024-02-14 14:00:07.973316,천천히 집중해서 읽고 있어요,도움돼요,4
13122501,ho******,2024-02-13 18:07:07.542644,자기 자신을 조금은 다시 볼 수 있어 좋았습니다!,도움돼요,4
13119407,ki********,2024-02-13 12:11:10.7259,아직 다 읽기 전이지만 여러 리뷰들을 보고 구입했어요! ,집중돼요,3
13112781,ab******,2024-02-12 17:00:53.791042,어떤 이유로 힘든 시간을 보내고 있는데 위로가 되었어요,도움돼요,4
13099852,dm*******,2024-02-10 00:01:27.866121,너무 뻔한 내용은 싫어하는데 이 책은 심리학적으로도 접근할 수 있고 공감할 수 있는 부분들도 많아서 좋았어요.  마음이 너무 어지러워서 읽기 시작했는데 근래에 샀던 책 중에서 제일 도움이 많이 됐어요.,도움돼요,4
13099294,ks******,2024-02-09 22:48:32.149792,마음의 위로를 주는 고마운 책입니다.,도움돼요,4
13095475,ag****,2024-02-08 23:30:40.424941,그ㅡ냥 편안하게 읽을수 있는 책,추천해요,4
13089832,ba********,2024-02-08 08:27:10.271192,위로가 됩니다..어른다운 어른으로 살아가는것은 많은 책임과 의무가 있지요..,도움돼요,4
13086213,dd******,2024-02-07 20:42:53.775544,추천 받아서 구입했어요 잘 읽어보겠습니다,최고예요,4
13079407,ci****,2024-02-06 17:18:15.727849,"두번정도 읽었는데, 기대한것보다 크게 도움은 않되네요. ",도움돼요,4
13063571,mi*****,2024-02-04 01:06:12.790275,"중요한 선택을 앞두고 이 책을 읽었습니다.  서점에서 마지막까지 고민하다 고른책인데 이 책을 읽지 않았으면 큰 후회를 할 뻔 했네요. 인생에 30대를 앞두는 시점에서, 제 선택에 후회하지 않을거란 확신이 들었습니다. 감사합니다. 제 선택에 용기를 주셔서.",도움돼요,4
13054863,dj******,2024-02-02 19:57:40.973858,생각을 많이 할수 있고 차분하게 할수 있습니다 ,추천해요,4
13054462,u2***************,2024-02-02 18:15:37.082142,저자의 생각을 잘 들여다보고 갑니다.,도움돼요,4
13050661,si*****,2024-02-02 08:26:49.873552,와이프와 함께 읽고 있는데 정서 치유에 좋습니다.,도움돼요,4
13044546,ae********,2024-02-01 12:38:28.78032,저자의 경험을 바탕으로 공감되는 이야기들이 많아요 ,도움돼요,4
13042915,js*****,2024-02-01 05:12:15.608868,가벼운 마음으로 읽기 좋ㅇㄴ 책,집중돼요,4
13042708,la*****,2024-02-01 02:48:14.994618,주옥같은 문장들에 힐링되요! ,도움돼요,4
13034568,pa******,2024-01-30 20:53:31.795043,따뜻한듯 냉정한 어드바이스. 도움이 된다.,도움돼요,4
13034142,th*****,2024-01-30 19:32:48.258685,"챕터 마다 냐 이야기 인거 같은, 작가의 경험에서 쓰여진 책이라서 더욱 재미있게 읽었습니다",추천해요,4
13030919,83***,2024-01-30 00:48:18.053477,서른살이심리학에게묻다의 개정판이에요. 내용 좋습니 만약내가인생을다시산다면과 이책중 택일해서읽으면될듯해요 ,최고예요,4
13026555,ne****,2024-01-29 14:58:32.573238,내용이 좋아요 추천합니다.,도움돼요,4
13025690,01****,2024-01-29 13:11:43.63761,재밌게 읽고 있습니다,집중돼요,4
13021607,12****,2024-01-29 00:14:16.012157,편안한 마음으로 읽기 좋은책,쉬웠어요,4
13012683,ha********,2024-01-27 18:04:44.022037,"와닿는 말들이 너무 많네요
",추천해요,4
13011180,ak*******,2024-01-27 11:59:26.481187,너무 재밌습니다 잘읽어지네요,집중돼요,4
13004816,ju******,2024-01-26 14:37:06.019604,좋은 내용들이예요~,도움돼요,4
13000357,th*******************,2024-01-26 01:02:28.830909,어머니께 선물해 드렸습니다. 너무 좋아하시네요,추천해요,4
12995605,ss***************,2024-01-25 15:11:18.149616,평소 읽고싶었던 책인데 잘읽히고 재밌어요,집중돼요,4
12989853,su*******,2024-01-24 17:20:16.398694,빠른 배송 감사합니다,도움돼요,4
12982824,ki****,2024-01-23 15:55:32.387296,잘 읽혀요 약간 뻔하긴 해요,도움돼요,3
12980134,yc******,2024-01-23 01:05:35.278944,따뜻한 위로와 조언이 있는 책 ,추천해요,4
12978381,yg****,2024-01-22 20:01:17.077014,읽다보면 마음이 위로가 되고 그동안 애써 모른 척 했던 나를 뒤돌아볼 수 있었어요,도움돼요,4
12977509,mi*****,2024-01-22 17:19:31.531912,유용합니다. 잘 활용하겠습니다.,집중돼요,4
12976541,do*****,2024-01-22 14:24:40.090983,생각이 많아 힘들었던 시간에 힐링이 되었어요♡,최고예요,4
12971176,ap******,2024-01-21 15:05:10.27875,요즘 생각이 많아서 구매했는데 좋네요,도움돼요,4
12968726,kh******,2024-01-21 00:08:14.728137,"심리학에 관심이 많아서 요즘 심리적으로 시끄러워서 구매해봤는데 도움이,마니 되고있어요 ",추천해요,4
12966996,ac***,2024-01-20 21:10:13.868041,마음에 와닿는 내용,집중돼요,4
12962519,we**********,2024-01-20 07:20:13.226162,책제목이 먼저 눈에 들어왔고 또 인기있는 책이라 구입하게 되었습니다.,추천해요,4
12957098,ij******,2024-01-19 11:48:33.512875,내용이 좋네요 추천합니다,최고예요,4
12952931,sh*******,2024-01-18 19:11:09.66733,생각많은 30대가 꼭 읽어야할책,추천해요,4
12944720,ch****************,2024-01-17 15:14:02.038596,너무 좋습니다 감사히 잘 읽겠습니다,추천해요,4
12941773,l7*****,2024-01-17 11:04:58.318332,너무 좋은 내용이라 한번 더 읽고 싶습니다.,도움돼요,4
12933426,ji*****,2024-01-16 15:23:46.210805,"도움이 되고, 공감이 되는 내용이 많아서 좋았습니다!
중간중간 제 상황과 맞지 않는 부분은 스킵해서 읽었고, 읽다 보니 작가님의 다른 책들도 접하고 싶어졌습니다.
고민이 많은 29살에게 도움이 되어 준 책입니다!",도움돼요,4
12929501,ok*****,2024-01-15 22:03:14.44383,좋은 책 감사드립니다.,집중돼요,4
12920500,ru*****,2024-01-14 15:30:47.279676,너무 힐링 되었어요~,추천해요,4
12918927,lo******,2024-01-14 10:01:06.51787,"신랑이 사달라고 해서 구입했습니다
읽고  한달리뷰 적을게요",도움돼요,4
12918627,oh********,2024-01-14 08:18:07.469823,주제별로 나뉘어있어서 순차적으로 읽지않아도 되요. 짧은 주제들안에 굉장히 많은내용들이 담겨있어요. 도움이 많이됩니다,도움돼요,4
12917915,ky*****,2024-01-14 00:20:35.10562,"기대됩니다...,, ",최고예요,4
12915515,so*******,2024-01-13 19:19:38.282924,늘 고민하고 주저하는 나를 바꿔보려고 읽어요,도움돼요,4
12906852,yy******,2024-01-12 14:59:56.360764,마음에 와닿는 내용입니다,추천해요,4
12905988,cr******,2024-01-12 12:58:26.542801,한장 한장 기대됩니다.,집중돼요,4
12905609,wi*******,2024-01-12 12:06:16.949325,꼭 한번 읽어보시기를~♡,추천해요,4
12904793,hj*****,2024-01-12 10:16:26.520762,재미있게 읽었습니다,도움돼요,4
12904697,ss********,2024-01-12 10:08:00.684651,좋은책 추천합니다.,도움돼요,4
12903193,ku*****,2024-01-12 07:03:16.107491,누구나 한번은 읽어봤으면 하는 책입니다,집중돼요,4
12903190,jw******,2024-01-12 07:02:55.571904,마음을 컨트롤 할 수 있게 도움을 줍니다,추천해요,4
12901732,ac***,2024-01-12 00:41:23.805719,유명한 분이 쓰신 책이라 여러가지 많이 배웁니다,집중돼요,3
12901524,sk*******,2024-01-12 00:25:15.985966,아직 다 읽지는 않았는데 내용 좋아요!,도움돼요,4
12899632,hs******,2024-01-11 22:25:23.436068,아이책만 사다가 같이 구매했어요. 잠시나마 여유를~~~,도움돼요,4
12899622,jo*****,2024-01-11 22:24:13.557477,나의 모습을 보기 위한 책,도움돼요,4
12897763,go****,2024-01-11 17:44:19.968271,나를 이해하고 주변사람들을 폭넓게 이해하는데 도움을 받이 받았어요,도움돼요,4
12884276,11***,2024-01-09 16:31:40.183633,심리학이 필요해져서 구매했어용 ,도움돼요,4
12883720,ye********,2024-01-09 15:24:39.230221,너무너무 도움이 되고 재밌습니당,집중돼요,4
12882136,ki*******,2024-01-09 09:37:56.270917,생각이 너무 많은 어른들을 위한 심리학 최고,최고예요,4
12873817,dk******,2024-01-07 23:47:52.896219,"읽을만해요..
추천합니다.
",쉬웠어요,3
12866472,pa******,2024-01-06 22:10:11.746089,"삶을 어떻게 바라보고 살아가야 하는지를 잘 알려주는 내용입니다.
특히나 사람들간에 관계에 있어 어떠한 생각을 가져하는지가 인상 깊었습니다. 
정말 좋은 책이고, 오래도록 간직하고 살아가겠습니다.",추천해요,4
12864103,ur******,2024-01-06 15:30:06.535933,위로가 되는 책 괜히 스테디 샐러가 아닌듯,추천해요,4
12856683,ny*****,2024-01-05 11:28:29.395009,"잘 읽히고 제 인생에 있어서 많은 조언을 얻을 수 있고, 도움이 될 책 아닐까 싶어요. ",추천해요,4
12848301,pa******,2024-01-04 07:35:29.919196,잘 읽히네여 ㅎㅎ 좋음,집중돼요,4
12847283,ky*****,2024-01-04 00:04:51.841663,기대가 됩니다...,추천해요,4
12842729,ol*****,2024-01-03 13:54:44.30281,심리학책인데 재밌넹ᆢㅜ.,추천해요,4
12836595,po********,2024-01-02 19:19:06.439545,많이 공감되는 김해남 박사님 글을 또 볼 수 있어서 좋아요,집중돼요,4
12814473,to********,2023-12-30 12:29:25.448248,공감가는 이야기들이 많아 힐링됩니다,도움돼요,4
12808833,wj******,2023-12-30 00:01:49.969335,"매일 일은 하고 있지만 무력함이 하늘을 찌르는 요즘,
개인적으로 안 좋은 일들이 많이 생겨 더 그런 것 같다.
이 책을 읽은 뒤 깨닫게 된게 많다.
누구에게나 어떤 일이든지 일어날 수 있다는 것.
나는 그 사실을 받아들이는 연습을 해야하고 
그렇기에 나쁜 일이 일어났다고 해서 
자책하며 주저앉지 않아야한다.
아무런 일도 일어나지 않는 
그저 푸른 초원같은 인생은 절대 없다.",추천해요,4
12802388,ky*****,2023-12-28 23:48:33.787101,너무 좋아서 선물용으로 다시 또 샀을만큼 좋은 착,도움돼요,4
12801208,wo*******,2023-12-28 20:51:40.836632,마음 뒤숭숭할때 보기 좋아요,집중돼요,4
12800955,hy*******,2023-12-28 20:28:44.064524,너무 좋습니다 진짜,도움돼요,4
12795051,ra****,2023-12-27 20:43:14.563768,잘읽고있ㅇ니요~~~~~,집중돼요,4
12794538,na******,2023-12-27 19:23:27.783274,"예전에 읽은 책인데 다시 읽고 싶어서
주문했습니다.
그때의 상황과 많이 달라졌을텐데도
많이 와 닿았습니다.
잘 나이들고 싶다는 욕심이 생기네요.",도움돼요,4
12791273,lh*****,2023-12-27 09:16:06.324929,"서점에서 책 고르다가 소제목들이 눈에 들어와서 구매하게 되었어요.
책도 쉽게 읽히고 공감가는 내용도 많은 책인것 같아 좋아요! ",추천해요,4
12790299,jo******,2023-12-27 00:24:56.875471,꼬옥 한번쯤 천천히 읽어보시길 바래요,추천해요,4
12779537,mi*****,2023-12-25 13:57:22.818822,인사이트가 있는 책입니다. 잘 읽을게요.,집중돼요,4
12778171,va*****,2023-12-25 01:14:02.834562,항상 구매하는 제품예요 ,도움돼요,4
12778169,va*****,2023-12-25 01:12:59.431972,항상 구매하는 제품입니다 ,추천해요,4
12777239,gu*****,2023-12-24 22:03:06.712909,당신 탓이 아닙니다. ,추천해요,4
12776594,gr********,2023-12-24 19:49:29.754669,책 내용 좋네요 추천합니다,도움돼요,4
12771637,dl********,2023-12-23 22:14:54.065236,"어떻게 살아야하는지 고민이 많은 시기입니다.
조금 더나답게 살고 싶을때 이정표가 되어주네요",도움돼요,4
12768721,hs****,2023-12-23 14:16:31.082898,인생의 길라잡이같은책입니다,최고예요,4
12767490,rj*******,2023-12-23 10:50:52.941633,"어른들을 위한 힐링 교과서, 생각이 많은 분들께 추천드려요",집중돼요,4
12762727,al*******,2023-12-22 17:54:16.312618,공부에 도움이 됩니다!!,집중돼요,4
12762177,jj******,2023-12-22 16:05:18.58833,"삶의 통제권을 나 스스로 가지고 살아야 한다는 것을 새삼 깨달았다.
책을 통해서 나의 어린 시절을 다시 생각하게 되어 좋았다.
나이가 들어감에  따라 사라지는 자존감과 자신감이 다시 불끈 솟아 오르는 기분이다. ^^",추천해요,4
12751187,ha*******,2023-12-20 18:35:12.519093,인간관계에 대해서 생각이 많았는데 좀 정리되네요,도움돼요,4
12750616,si*****,2023-12-20 16:31:32.216779,삶이 지치고 힘들었을 때 이 책을 읽고 위안이 되었습니다. 다시 힘을 내고 한 걸음을 떼어봅니다,도움돼요,4
12750231,ky*******,2023-12-20 14:51:38.381601,선물로 구매했어요. 받은 친구가 너무 공감되고 위로가 된다하여 마음에 들어하네요!,추천해요,4
12748756,an******,2023-12-20 09:30:45.844861,여러가지 생각이 많은 30대가 읽기 좋은 책입니다.,쉬웠어요,4
