리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
15590321,ki*******,2025-03-30 15:55:29.88963,"양귀자 작가님의 모순을 먼저 접하고 너무 와닿아서
나소망도 읽은 독자입니다..!
90년대에 이런 글을 쓰셨다는 점에서
정말 대단하신 작가님이라고 생각하지만
다른 분이 쓰신 리뷰처럼 주인공의 강한 남성 비하,
남들보다 우월하다는 식의 자신감이
제가 주인공과 비슷한 나이대의 여성임에도 불구하고
불편하게 느껴지는 부분이 많았습니다.
젊은 여성이 톱스타 남배우를 납치한단 줄거리만
봤을땐 흥미진진했습니다.
모순을 너무 감명 깊게 읽었기 때문에
작가님의 다른 작품도 읽어볼 예정입니다!",재밌어요,3
15568820,zn***,2025-03-25 14:14:51.167736,모순이 재밌었다면 이것도 진짜 재밌게 읽을 책 .....  92년도에 어떻게 이 책이 나왔지 ,최고예요,4
15567943,ih****,2025-03-25 09:35:38.688836,"인생책,, 너무 재밌어요!! 양귀자님 작품 더 구매할예정이에요!!",재밌어요,4
15567121,ja*******,2025-03-25 00:08:04.436257,하루만에 다 읽었습니다.,재밌어요,4
15564796,vr*********************************,2025-03-24 13:13:07.596916,"가독성이 너무 좋아서 하루만에 다 읽었습니다
너무 재밌습니다
",재밌어요,4
15559813,IC****,2025-03-23 11:21:55.377981,읽다가 중간에 잠깐 접은 책. 세상에 대한...,재밌어요,3
15556070,so******,2025-03-22 12:36:45.322964,잘 읽어보겠읍니다!,고마워요,4
15554216,ir******,2025-03-22 04:04:35.623463,아직 안 읽어봤는데 매우 기대됩니다,재밌어요,4
15535914,wl******,2025-03-18 03:32:06.318512,"92년 출판이란 것이 믿기지 않을 만큼 혁신적이다
후루룩 읽히는 작가의 문체도 너무 매력적인 작품",재밌어요,4
15528400,03******,2025-03-16 13:53:49.005903,읽으면 읽을수록 몰입되는 소설이예요! 작가님 책 재밌어서 도장깨기 해보려구요 ㅎㅎ,재밌어요,4
15523863,ks******,2025-03-15 15:03:56.851066,양귀자 작가님 작품은 믿고 읽어여…💕,최고예요,4
15520841,yu********,2025-03-14 22:37:15.162689,"그 시대에 이런 생각을 할 수 있었다니 
재밌게봤어요",재밌어요,4
15508358,he*******,2025-03-12 11:20:03.455052,오래전에 읽었을 것 같은데... 내용이 기억속에 없어서,최고예요,4
15507109,On********,2025-03-12 06:05:15.666364,양귀자 글은 믿고봐요,고마워요,4
15502615,hy********************,2025-03-11 09:56:27.021827,‘모순’을 읽고 정말 좋았어서 추가로 구매해보았어요.,재밌어요,4
15502533,bp*****,2025-03-11 09:41:08.990702,작가님의 신랄하면서도 파격적인 작품을 애정합니다.,재밌어요,4
15495947,in****,2025-03-10 00:16:57.432149,"저녁에 펼쳐서 앉은 자리에서 밤을 지새웠습니다. 새벽 5시가 돼서야 잠에 들었네요. 다음 이야기가 어떻게 펼쳐질지 도저히 예측이 불가능했습니다. 주인공이 어떤 미친짓을 할지 궁금했고, 도파민이 가득 도는 듯한 내용이라서 시간 가는 줄 모르고 읽었습니다. 남자 배우를 납치해서 무엇을 했을까요? 궁금하다면 읽어보세요. 진짜 오랜만에 푹 빠져들어서 읽은 책입니다. ㅋㅋㅋ",재밌어요,4
15487322,an****,2025-03-08 14:04:04.656759,그 시절에 이런 파격적인 소재라니,최고예요,4
15484619,lu******,2025-03-07 23:45:03.344372,"유명해서 그냥 가볍게 읽었는데 빠져들어서 재밌게
읽었다!! 나중에 작가님의 다른 책도 도전해봐야지^*^",재밌어요,4
15476305,la*******,2025-03-06 16:34:50.636869,"두꺼운데도 술술 읽힙니다.  긴장감이 팽팽하게 느껴져서 꼭 영화를 보는 것 같았어요. 다만, 모순을 읽을때도 느꼈지만.. 주인공이 ‘나, 안진진은’, 나, 이 강민주는’ 이렇게 서술하는 부분이 너무 견디기 힘들었어요. 양귀자 작가 소설은 모순에 이어 두번째인데, 술술 읽히고 몰입이 잘 되어 좋지만서도, 가끔 털이 쭈뼛 설 정도입니다.(쉽게 말하면 오글거린다 입니다...)
여성이 주인공 아닌 다른 책도 읽어봐야겠습니다. ",재밌어요,3
15473453,pj******************,2025-03-06 02:37:56.28541,"단순 페미니즘을 지닌 책이 아니라 페미니즘을 차후로 미루어봐도 될만큼의 인간의 삶과 인생을 관통하는 의미를 지닌 대단한 책임
사랑이 살인으로 변할 수 있고 혐오가 사랑으로 변할 수 있다. 그것이 인생이고 삶이다. 인간은 불완전한 존재이므로
",고마워요,4
15431226,s9*****,2025-02-25 20:57:54.770902,잘 읽었습니다. 많은 생각이 듭니다,고마워요,4
15415587,wo*********,2025-02-22 11:11:06.029743,읽어서 후회할 일 없는 최고의 책.,최고예요,4
15403972,an****,2025-02-19 22:53:17.359376,소재가 정말 파격적이에요,재밌어요,4
15400313,su******,2025-02-19 11:27:07.891218,재밌고 유익합니다. 추천합니다.,고마워요,4
15389892,jk*********************************,2025-02-17 12:57:51.932785,문장이 술술 읽혀서 유럽가는 비행기 안에서 다 읽었어요.,재밌어요,4
15388505,dm****************,2025-02-17 00:50:14.668152,책 내용과 같이 연극을 본 느낌.,재밌어요,4
15384939,ls********,2025-02-16 10:29:03.832108,출간된지 꽤 된 책잇데도 여전히 베셀이라서 읽어보려고 합니다,최고예요,4
15383705,al*******,2025-02-15 23:39:46.891622,재미있게 잘 읽었습니다.,재밌어요,4
15375911,h2*********************************,2025-02-14 06:28:18.498032,"신선한 충격과 앉은자리에서 다 읽게되는 흡입력있는 책
",최고예요,4
15375645,du********,2025-02-14 01:12:17.172434,정말 재밋게 읽었습니다 최고에여,고마워요,4
15369146,do*******,2025-02-12 15:43:53.831723,꼭 작가의 말까지 다 읽어보세요~~,공감돼요,4
15355251,s2****,2025-02-09 14:03:19.726505,친구에게 선물로 주려고 구매했어요. 소설 입문책으로 좋아요,재밌어요,4
15352720,j2*****,2025-02-08 22:00:59.574515,"개인적으로 결말이 조금 아쉽긴 했지만, 92년도의 작품이라고는 믿어지지 않는 통찰력, 신선한 소재와 등장인물의 성격 덕에 흥미진진하게 읽은 소설입니다.",재밌어요,4
15351982,co*******,2025-02-08 18:58:22.815169,모순보고 양귀자 작가님 책 유명한 내게소망한다 금지된것을 바로가 구매했어요! 보고또보고 필사하고싶은책!!,최고예요,4
15337578,dl********,2025-02-05 15:19:30.517394,모순을 너무 재밌게 읽어서 기대하는 마음으로 샀는데 이 책은 크게 와닿진 않네요 ㅜㅜ 그래도 재밌게 읽었습니다,고마워요,4
15332290,hs******,2025-02-04 14:18:57.837067,이 시대에 어떻게 이런 글을??,공감돼요,4
15322664,ca******,2025-02-02 10:29:24.03653,양귀자 작가님 좋아해서 샀음,최고예요,4
15317192,ja********,2025-02-01 11:19:57.403092,자신이 속한 성별과 관계없이 꼭 읽어보면 좋은 책 같다.,최고예요,4
15293592,hn*******,2025-01-25 13:51:23.591357,중고서점도 재고가 없고 도서관에서도 항상 예약이 꽉차있던 책:),공감돼요,4
15282602,tk*******,2025-01-22 14:16:57.045339,너무 좋은 내용의 책을 만난거같아 행복했답니다,재밌어요,4
15280524,tn*********,2025-01-21 22:27:19.714391,양귀자 작가 책은 다 재미있는것 같아요,재밌어요,4
15280341,sk*******,2025-01-21 21:38:24.926343,"떼잉ㅠㅠ 누가 커피인지 뭔지 튀겼잖아요ㅠㅠ
새 책인데 !! 검수 잘 해주세요",재밌어요,3
15266852,kh*******,2025-01-18 10:17:01.876075,"모순, 천년의 사랑 다음으로 선택한 양귀자 작가님의 책 나는 소망한다 내게 금지된 것을.. 책 소개부터 굉장히 흥미로웠는데요. 
작가님의 문체가 전 정말 좋습니다.
",최고예요,4
15265641,sa*****,2025-01-17 23:17:35.301635,"모순 읽어보고 바로 구매한 책
1992년에 썼다니...
작가님 그 시대에 이런 생각을 하셨다니 대단합니다!
",최고예요,4
15255959,ga********,2025-01-15 18:45:26.547991,양귀자의 소설은 항상 좋습니다,공감돼요,4
15229269,ma******,2025-01-09 12:24:24.636311,추천받아서 구입했습니다,고마워요,4
15199125,to*****,2025-01-02 18:25:50.689151,이 책을 왜 이제야 읽었을까요 선생님의 글은 언제나 놀랍습니다,최고예요,4
15191841,dy*******,2025-01-01 02:29:19.038999,잘 읽었습니다..!,공감돼요,3
15188164,gn*****,2024-12-31 09:47:15.663946,"역시 시대를 막론한 작품입니다
 가히 양귀자의 소설입니다.",재밌어요,4
15183388,eh*******,2024-12-30 00:21:17.78926,정말 잘 쓰신 책입니다,고마워요,4
15144402,su********,2024-12-20 09:19:29.986625,추천받아 구매했습니다 잘 읽어보겠습니다,고마워요,4
15137713,gh*****,2024-12-18 11:19:47.603522,양귀자 작가님 소설은 다 좋아요,고마워요,4
15132707,ph******,2024-12-17 06:15:34.822255,솔직히 여자주인공 성격과 저는 잘안맞아 어? 싶었던 때가 많았지만 옛날에 이런 내용의 책을 쓰신건 대단하다는 생각이 듭니다 작가님 짱,재밌어요,4
15127207,ad****************,2024-12-15 16:12:18.65763,공감되는 얘기도 많고 재밌게 읽었어요,재밌어요,4
15113854,ha********,2024-12-11 21:31:39.780217,다음이야기가 궁금한 책입니다! 모순과 마찬가지로 이 책도 잠도 못 자고 읽었네요,재밌어요,4
15113510,sa******,2024-12-11 19:35:42.465126,"양귀자 작가의 '모순' 이후로 그녀의 작품들을 하나하나 탐구해 나가는 중이다. 미드나 유튜브를 보듯 책장을 넘기며 상황 전개를 읽어 내려가는 재미가 짜릿했다. 흥미진진한 상황 전개와 개성 있는 등장인물들, 90년대의 시대적 배경에서 페미니즘은 '뜨거운 감자'였을 것이다. 양귀자의 모순 이후 소설이라는 장르에 한결 친근감이 생겼다. 그녀 덕에 조금씩 나의 지적(知的) 영역을 넓혀 나가는 재미가 쏠쏠하다.",재밌어요,4
15087597,ka********,2024-12-04 13:44:58.504296,92년에 나온 책이라니..,최고예요,4
15075420,fe********,2024-11-30 23:14:23.085033,잘 읽었습니다. 30년 전 작품임에도 생각할 거리를 많이 주는 작품입니다.,재밌어요,4
15072916,al*******,2024-11-30 09:06:20.674951,상상했던 내용이랑 달랐지만 잘 읽고 있습니다,재밌어요,4
15070102,gh*****,2024-11-29 14:58:02.546761,양귀자 작가님 책은 믿고 구매합니다. 안 읽었는데 벌써 재밌어요.,최고예요,4
15064597,dl******************,2024-11-27 21:04:21.06648,유명하다고해러 샀아용,재밌어요,3
15063175,hj*******,2024-11-27 13:24:48.809519,기대되는 작품입니다,고마워요,4
15061641,bl********,2024-11-26 23:18:22.132128,오직 필력으로 달린다,재밌어요,4
15044100,wo*****,2024-11-21 17:49:19.031526,예전에 구입해 읽었는데 이번에 구입해 읽으니마냥 새롭네요. 감동이에요.,공감돼요,4
15033404,bb******,2024-11-18 22:40:35.741497,몇번을 재탕해도 심금을 울리는 작품,최고예요,4
15021964,wl******,2024-11-15 18:55:17.681402,제 인생 책이 되어버렸어요.. 양귀자님 사랑합니다,최고예요,4
15015236,wl*******,2024-11-13 22:41:46.517236,유쾌하고 재밌는 책입니다 결말 부분에서는 아쉬운 점도 있지만 읽는 동안 통쾌하고 즐거웠어요,힐링돼요,4
15010919,wi****,2024-11-12 19:50:35.644042,저랑은 좀 맞지않는 책이였어요ㅠㅠ,고마워요,3
15007129,ki********,2024-11-11 21:42:41.716496,양귀자 작가님의 모순을 읽고 사랑에 빠져 잇따라 구매한 책입니다. 정말... 오랜만에 짜릿하고 여운이 남는 소설이었어요. ,최고예요,4
15003663,aa******,2024-11-10 22:18:14.609652,양귀자 작가님의 모순을 정말 재미있게 읽고 구매했습니다,공감돼요,4
14996559,ja*****,2024-11-08 17:09:42.6865,옛날 소설이 이렇게 재밌다니. 전위적 페미니즘의 행진. ,재밌어요,4
14995015,ki*******,2024-11-08 08:54:44.794052,"친구의 추천을 받아 구매하였습니다.
<모순>도 감명 깊어 여러 번 읽은 소설인데, <나는 소망한다~> 도 몹시 기대가 됩니다.",최고예요,4
14988765,wo******,2024-11-06 14:05:24.908758,나두 소망한다. 내게 금지된것을,재밌어요,4
14976815,ye*******,2024-11-03 10:07:49.244249,"글을 어쩌면 이렇게 맛깔나게 쓰시는지… 부러운 재능입니더
다",재밌어요,4
14973618,sh******,2024-11-02 14:19:33.387807,재밌게 읽었습니다.,재밌어요,4
14964965,lj********,2024-10-31 09:52:41.963856,아직까지도 많이 읽히는 이유가 있어요,최고예요,4
14955532,wi****,2024-10-29 09:51:07.152006,역시 너무 재밌는 책입니다,최고예요,4
14950223,cd*****,2024-10-27 22:16:50.592427,역시 작가란 대단합니다. ,공감돼요,4
14943093,pn****,2024-10-26 10:13:51.569958,정말 잘 읽었습니다!,최고예요,4
14940342,kp*******,2024-10-25 18:19:40.468539,"이 책이 출간된 지 30년이 됐지만
사회는 별반 달라진 게 없는 것 같습니다.",최고예요,4
14922252,le******,2024-10-21 07:16:50.543568,그냥 그런책이에요. ,고마워요,4
14909652,rk****,2024-10-18 01:07:52.328289,30년도 더 된 책이라는 게 믿겨지지가 않아요,최고예요,4
14902672,wo******,2024-10-16 09:49:21.147019,모순을 읽고 구매합니다! 기대됩니다 ^^,고마워요,4
14901739,km*******,2024-10-16 01:38:58.984516,그시절  책이라고는 믿기지 않을만큼 파격적이다.,공감돼요,4
14897950,ch*******************,2024-10-15 09:19:11.657614,좋은 후기와 추천 글들이 많아 구매해 보았습니다 표지도 제 취향이고 사이즈도 맘에 들어 만족합니다! 해외라 아직 받지 못했는데 오자마자 읽고싶습니다-!!,최고예요,4
14892820,qw*******,2024-10-13 22:27:14.532782,양귀자작가님 추천합니다,최고예요,4
14890063,kj*****,2024-10-13 10:04:37.832029,시대를 앞서간 책.,최고예요,4
14888704,km*******,2024-10-12 22:48:49.330093,그 시절에 나온 책이 맞는지 읽을수록 충격과 감탄만 나옵니다. 좋은 책 잘 읽겠습니다.,공감돼요,4
14888525,ri********,2024-10-12 21:54:00.088897,이제야 사게 되네요,최고예요,4
14880456,eh*****,2024-10-11 02:57:58.669481,20년전에 나온 소설이 맞나 싶다.한번쯤 생각해볼만한 내용이 담겨 있는 소설!!,최고예요,4
14880087,ha*******,2024-10-10 23:44:39.748246,소설의 힘을 느낄 수 있는 책,고마워요,4
14822175,gh****,2024-09-29 21:08:12.846763,항상 읽고 싶었던 책인데 기회가 되어서 감사해요,최고예요,4
14805065,de********,2024-09-29 13:21:32.258079,양귀자 작가님 좋아해서 읽어보고 싶어 구매했어요.,고마워요,4
14788496,no********,2024-09-28 21:58:47.28718,두고두고 읽으려고 소장했어요. 좋아요.,재밌어요,4
14785608,jo*******,2024-09-28 19:55:13.22478,기대했는데 그 이상으로 재밌어요,최고예요,4
14743925,km*******,2024-09-26 20:40:59.410835,입소문 타서 급하게 구매해봤습니다. 읽는내내 당돌함에 감탄밖엔 안 나옵니다.,공감돼요,4
14733745,vy****,2024-09-26 10:48:45.949664,강민주가 보편적인 여성이 아닌 여전히 발칙한 여성 캐릭터로 읽힌다는 점이 많은 생각이 들게 한다. 여성 해방의 결말이 파멸이라는 점도 마음 아팠다.,공감돼요,4
14712228,ae*******,2024-09-24 20:38:25.593936,"양귀자님 책은 항상 제목도 제목이지만 책 내용의 흐름과 벙향을 쉽게 읽을수있도록 서술한점이 100점만점중에 1000점 드리고싶습니다 그정도로 책들이 너무 재미있고 와닿는 부분들이 많습니다 츄천합니다 양귀자님
모든책을",고마워요,4
14696973,mo*****,2024-09-23 14:57:24.188074,오랜만에 종이책 재밌게 읽었습니다,최고예요,4
14634833,su****************,2024-09-15 01:41:47.441154,몰입되어 순식간에 읽어버리는 소설입니다,재밌어요,4
14630334,qp******,2024-09-14 14:46:36.234431,작가의 쾌활한 문체가 인상적이에요. 통쾌하고 재밌어요.,재밌어요,4
14601658,do****,2024-09-10 14:35:43.585243,신선하고 신박하다 양귀자 작가님 소설은 진짜 최고입니다,최고예요,4
14579444,si****,2024-09-07 18:40:41.91375,양귀자의 모순을 재미있게 읽어서 구매했습니다,최고예요,4
14559194,ab*****************,2024-09-04 23:11:36.236977,나는 소망한다 내게 금지된 것을... 모순을 읽고 난 후에 바로 책표지를 넘겨버린 책... 마지막 부분에서는 그만 읽어야지 하면서도 손을 멈추지 못했습니다...,고마워요,4
14539219,an*******,2024-09-02 18:21:45.061932,"어떤 분들은 소설의 내용에 격하게 공감하시며 20-30년 전의 시대적배경과 지금의 현실이 바뀐게 없다고 말씀하시기도 하는데
저는 조금 지나간 과거의 배경이라는 느낌을 일부 느끼 수 있었습니다.
소설 내용이 공감이 안된다는 말을 하려는게 아니고 
사회적 인식이 조금씩 바뀌고 있음에 대해 다행스럽게 생각하는 바 입니다. ",재밌어요,4
14537872,le*******,2024-09-02 14:58:56.678834,"너무 재밌고 즐거운 책입니다.
기분이 좋아지는 너무 좋은 책인거같습니다.",재밌어요,4
14473022,ku******,2024-08-26 13:48:32.616104,재미있게 잘 읽고 있습니다.,재밌어요,4
14464624,su******,2024-08-25 08:26:58.849318,유익하고 재밌어요 ,고마워요,4
14429903,km****,2024-08-20 16:10:11.688917,모순을 재밌게 읽어서 구매해봤어요,고마워요,4
14295876,lu******,2024-07-31 23:56:54.732075,재미있게 읽었습니다!,최고예요,4
14184852,co*******,2024-07-15 20:04:36.073185,작가님은 천재같아요. 조금 맥빠지는 결말까지도 너무 좋았어요. ,고마워요,4
14087559,bh*****,2024-07-01 15:59:20.449971,내용이 좋았습니다 추천해요,고마워요,4
14042996,dh*******,2024-06-26 00:17:37.981103,재미있게 잘 읽었어요!,최고예요,4
13873757,ja*****,2024-06-01 09:56:43.334061,양귀자 작가님의 장편소설을 읽을 때 소설 속 세계로 빨려들어가는 느낌이 든다.,재밌어요,4
13828298,ke*****,2024-05-24 21:38:39.359898,생각지도 못한 내용이라 너무 흥미로웠어요,최고예요,4
13756700,sk************,2024-05-14 00:09:49.317486,줄거리가 흥미로워 구매했어요!,재밌어요,4
13740447,ro*******,2024-05-11 10:48:57.176915,문장 하나하나가 전부 주옥 같은 글.,공감돼요,4
13684908,bo********,2024-05-03 11:10:19.838444,최고입니다 굿굿굿굿,최고예요,4
13675315,ra****,2024-05-02 09:45:12.741319,좋은 책 감사합니다,최고예요,4
13654114,tu*******,2024-04-29 13:37:48.022326,추천받아 구입했어요~,최고예요,4
13629825,h0*****,2024-04-24 21:38:29.918743,믿고 보는 작품!! 재미있습니당,재밌어요,4
13548339,my*******,2024-04-13 13:24:13.424759,재밌게 읽었습니다...,재밌어요,4
13543737,cj****************,2024-04-12 18:11:21.868171,재밌게 읽었습니다!,최고예요,4
13475767,rn*****,2024-04-02 09:34:22.36936,인터넷으로 추천받고 사본 책 양귀자 작가님이 쓰신 책이라 믿고 봅니다ㅎㅎ,공감돼요,4
13468661,wa*******,2024-04-01 09:20:10.991582,잼있어요~^^!!!!,힐링돼요,4
13438425,jg****,2024-03-27 15:50:26.508476,좋은소설입니다. 추천해요.,공감돼요,4
13410365,ar*******,2024-03-23 00:03:05.669232,"그 시절에 어떻게 이런 글을 쓸 수 있었는지. 시대를 앞서간 고찰, 스테디셀러인 이유가 있습니다.",최고예요,4
13387413,ls****,2024-03-20 01:40:08.132222,우리 사회의 구조에 대해 통찰력 있게 짚어내고 그것을 효과적으로 보여줍니다. 어지간히 비뚤어진 시선으로 읽으려고 들지 않는 한 이해하고 공감가는 바가 많습니다. 책에서 나오듯이 결국 여자건 남자건 상관없이 한 사람의 비애에 공감하는 자세가 바로 우리가 가져야 할 마음가짐이라고 생각합니다. 적극 추천합니다.,공감돼요,4
13362657,na********,2024-03-16 23:21:20.987958,기대됩니다 기대됩니다 ,최고예요,4
13283647,se******,2024-03-06 11:07:06.655937,이 당시에 이런 생각을 가지고 문학으로 풀어낼 수 있다니..,최고예요,4
13282478,rh*******,2024-03-06 03:56:29.679888,나는 소망한다 내게,최고예요,4
13208077,dm******,2024-02-26 00:00:59.47339,너무너무 재밌고 통찰력 있는 책,최고예요,4
13169790,be*****,2024-02-20 18:40:21.132453,재미있을것 같아서 구매했습니다.,재밌어요,4
13157827,dm********,2024-02-18 22:39:42.726711,아직 읽는 중인데 재미있는 것 같아요,재밌어요,4
13116484,do******************,2024-02-13 00:51:34.668729,양귀자소설가 책은 중고딩때이후로 처음인데너무재밋앗아여,최고예요,4
13107536,rl********************,2024-02-11 18:05:30.971167,베댓에 공감합니다. 이 책이 출판된지 30년이 지났음에도 불구하고 공감할 것이 많다는 건 아직 사회가 변하지 않았다는 뜻이겠죠. 양귀자 작가님의 책 두고두고 읽어야겠어요. 문장 하나하나의 깊고 치밀한 구상력이 아주 재밌게 풀이된 책이였습니다. 추천합니다!,최고예요,4
13059048,hu*******,2024-02-03 11:29:47.861751,92년도에 나온 작품이라고 믿을 수 없다 마지막까지 궁금해서 덮을 수 없는 책,최고예요,4
13058995,om*****,2024-02-03 11:00:15.154672,"신선한 소재, 흡입력 있는 문장
읽는 내내 통쾌했어요",재밌어요,4
13025468,ak****,2024-01-29 12:17:03.444153,재밋게 잘 읽었습니다!,최고예요,4
12977221,da*******,2024-01-22 16:18:57.368297,모순을 읽고 작가님께 반했어요. 어떻게 이렇게 잘 쓰실까요ㅠㅠ,최고예요,4
12963493,di********,2024-01-20 10:47:59.850237,친구에게 추천 받아서 구매했어요! ,최고예요,4
12939256,mj****,2024-01-17 05:51:26.789877,재미있습니다. 너무 좋아요!,재밌어요,4
12922059,ql*******,2024-01-14 20:29:44.388918,너무 마음에 들어요,재밌어요,4
12913110,ji******,2024-01-13 11:02:00.682435,"모순 다 읽고 바로 구매했어요
양귀자님 글은 정말 좋은 것 같네요",최고예요,4
12890439,sh*****,2024-01-10 14:15:53.637491,시대를 앞서나간 책,최고예요,4
12864470,su*****,2024-01-06 17:00:14.059787,추천합미다 모순도 삿어요,최고예요,3
12855852,ks***,2024-01-05 08:35:34.83251,믿고 읽는 양귀자 쌤,최고예요,4
12853088,su*****,2024-01-04 21:50:12.456253,최곱니다 모순도 구매,최고예요,4
12830975,jj***,2024-01-01 23:52:04.103961,추천합니다. 재밌어요,최고예요,4
12748572,cb*************,2023-12-20 08:36:46.389846,유익한 도서입니다. 추천합니다,힐링돼요,4
12651355,fa*******,2023-12-03 16:43:04.498179,양귀자작가님 글 좋아요,고마워요,4
12626342,gi*******,2023-11-29 21:41:47.437145,민주는 어떻게 됐을까요?,최고예요,4
12619949,py*****,2023-11-28 17:14:42.74184,작가님 모순 재밌게 읽어서 이것도 사봤어요,최고예요,4
12598290,DA********,2023-11-24 11:11:53.182436,역시 양귀자 작가님입니다!,최고예요,4
12513577,lj********,2023-11-09 18:27:41.937651,교보에서 읽다가 너무 재밌어서 사봤습니다..만 남은 부분 읽기도 전에 최고점을 평가할 수 있는 믿고 보는 작가님🥹👍,최고예요,4
12488926,kh****,2023-11-05 09:28:46.430619,이 시절에 어떻게 이런 소설이 나왔나 싶을정도에요,재밌어요,4
12484489,kh******,2023-11-04 17:40:52.775249,모순에 이어서 양귀자 작가님 소설이 궁금해서 두 번째로 선택한 작품이었는데 정말 재밌었습니다. 여자주인공의 심리가 잘 이해되지 않는 부분도 많았지만..ㅎㅎ,재밌어요,4
12466594,wn*******,2023-11-01 19:40:53.372044,모순 너무 잘 읽었는데 이 작품도 좋아요,최고예요,4
